"Season","Sector","Category","Crop","QueryType","QueryText","KccAns","StateName","DistrictName","BlockName","CreatedOn"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-21T12:19:18.11"
"NA","HORTICULTURE","Vegetables","Chillies","Nutrient Management","
TELL ME VARIETY OF CHILLI ?
","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-21T12:37:24.11"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-21T12:54:17.38"
"NA","HORTICULTURE","Fruits","Mango","	Plant Protection	","TELL ME INSECT CONTROL IN MANGA
","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-21T13:19:34.363"
"NA","HORTICULTURE","Condiments and Spices","Methi (Fenugreek)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN FENUGREEK ","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-21T13:20:40.353"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN   GRAM ?
","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-21T13:59:32.627"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-21T14:10:19.647"
"NA","AGRICULTURE","Others","Others","Weather","FOR CALLING KISAAN CALL CENTER
","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-21T14:28:27.797"
"NA","HORTICULTURE","Fruits","Papaya","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN  PAPAYA ?       
","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-21T14:37:10.093"
"NA","HORTICULTURE","Fruits","Bail","	Plant Protection	","TELL  ME ABOUT INSECT CONTROL IN BAIL ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-21T14:56:24.153"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-21T15:45:19.19"
"NA","HORTICULTURE","Condiments and Spices","Fenugreek","	Plant Protection	","TELL ME ABOUT APHIDS CONTROL IN FENUGREEK ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-21T16:37:02.88"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","0   ","2019-02-21T16:54:57.583"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-21T16:56:20.297"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN WHEAT 
","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-21T16:57:18.703"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-21T17:12:03.77"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME PM-KISAN SCHEME ?","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-21T17:20:19.623"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL   ME  SUBSIDY ON ONION STORAGE STRUCTURE ?","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-21T17:37:28.507"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME ABOUT NUTRIENT MANAGEMENT IN WHEAT ?","NA","RAJASTHAN","JHUNJHUNU","0   ","2019-02-21T17:48:45.607"
"NA","AGRICULTURE","Others","0","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-21T17:52:33.2"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-21T18:01:31.3"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-21T18:20:59.103"
"NA","HORTICULTURE","Vegetables","Capsicum","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-21T18:21:29.4"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME PM-KISAN SCHEME ?","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-21T18:40:30.327"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-21T18:46:56.34"
"NA","HORTICULTURE","Vegetables","Cluster Bean","Seeds and Planting Material","TELL ME ABOUT VARIETY OF VEGITABLE GUAR","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-21T18:51:18.153"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-21T18:54:14.397"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME APHID CONTROL IN MUSTRED ?","NA","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-21T19:32:30.367"
"NA","HORTICULTURE","Fruits","Aonla","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN AONLA ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-21T19:51:13.15"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","0   ","2019-02-21T20:00:12.89"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME PM - KISAN SCHEME ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-21T20:07:54.033"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL  ME  ABOUT  PM  KISAN  SAMMAN  NIDHI  YOJNA  ?","NA","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-21T20:11:33.95"
"NA","AGRICULTURE","Others","Others","Varieties","TELL ME VARIETY OF BHINDI","NA","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-21T20:36:33.54"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-21T20:37:30.53"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-21T21:08:23.733"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-22T07:22:06.477"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-22T08:09:29.567"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM-KISAN SAMMAN NIDHI YOJANA ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-22T09:25:00.54"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN SAMAN NIDHI YOJANA  ?","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-22T09:33:15.88"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-22T09:34:34.24"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL  ME  ABOUT  PRADHAN MANTRI  KISAN SAMMAN NIDHI  YOJANA  ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-22T09:44:11.59"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-22T09:47:14.94"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM-KISAN SAMMAN NIDHI YOJANA ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-22T09:53:35.85"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT THE INFORMATION OF PM-KISAN  NIDHI YOGANA ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-22T09:54:16.117"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-22T10:47:34.077"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME INSECT CONTROL IN GRAM","NA","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-22T11:00:42.063"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-22T11:00:52.28"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NA","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-22T11:02:21.687"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM- KISAN Scheme ?","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-22T12:14:45.69"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-22T12:44:32.687"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN SAMMAN NIDHI YOJANA  ?","NA","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-22T13:25:22.737"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME DISEASE CONTROL IN ","NA","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-22T14:32:21.627"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN","NA","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-22T15:27:25.483"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME PM KISAN SCHEME ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-22T15:38:30.647"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-22T16:14:41.457"
"NA","AGRICULTURE","Others","Others","Weather","INCOMPLETE CALL","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-22T16:52:06.727"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-22T17:00:50.427"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM- KISAN Scheme  ?","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-22T17:02:17.4"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-22T17:11:16.56"
"NA","AGRICULTURE","Others","Others","Training and Exposure Visits","TELL ME ABOUT HAY MAKING ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-22T17:18:05.613"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN ?","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-22T17:44:43.283"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?
","NA","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-22T17:51:21.637"
"NA","HORTICULTURE","Condiments and Spices","Fenugreek","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN METHI ?
","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-22T17:55:32.053"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-22T18:01:25.803"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-22T18:03:05.82"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME ABOUT PM KISAN  YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-22T18:05:45.923"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME SUBSIDY ON SEED DRILL ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-22T18:44:34.84"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN SAMMAN NIDHI YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-22T18:56:23.11"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-22T19:11:31.53"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-22T19:16:15.72"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM-KISHAN SCHEME ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-22T19:40:20.43"
"NA","AGRICULTURE","Others","Others","Government Schemes","tell me pm kisan samman nidhi yojana ","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-22T19:43:20.673"
"NA","AGRICULTURE","Others","Others","Weather","COMING NO VOICE KISAN","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-22T20:01:36.517"
"NA","AGRICULTURE","Others","Others","Nutrient Management","TELL  ME FERTILIZER IN  ASHOKA PLANT  OF 5 YRS  ?","NA","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-22T20:12:10.947"
"NA","AGRICULTURE","Others","Others","Nutrient Management","TELL  ME FERTILIZER IN  ASHOKA PLANT  OF 5 YRS  ?","NA","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-22T20:12:13.71"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-22T20:16:12.783"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT CONTACT TO AG DEPTT. OF YOUR DISTT. ?
 ","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-22T20:17:25.107"
"NA","HORTICULTURE","Condiments and Spices","Fenugreek","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN FENNUGREEK ?","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-22T20:27:42.19"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME PM-KISAN SCHEME ?","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-22T20:46:05.83"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT ON DRIP SUBSIDY?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-22T22:11:55.823"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME PM KISAN SAMMAN NIDHI YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-23T08:39:08.47"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-23T09:26:01.2"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T09:26:14.927"
"NA","HORTICULTURE","Fruits","Mango","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-23T09:29:52.957"
"NA","HORTICULTURE","Fruits","Mango","Nutrient Management","TELL ME MICRO NUTRIENT MANAGEMENT 
","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-23T09:30:14.407"
"NA","AGRICULTURE","Cereals","Wheat","Seeds","
TELL ME ABOUT INSECT CONTROL","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-23T10:13:18.14"
"NA","HORTICULTURE","Condiments and Spices","Fenugreek","	Plant Protection	","TELL ME APHID CONTROL IN METHI
","NA","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-23T10:39:39.04"
"NA","HORTICULTURE","Vegetables","Onion","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN ONION  ?
","NA","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-23T10:41:47.993"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN GRAM ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-23T10:53:55.59"
"NA","AGRICULTURE","Others","Others","	Plant Protection	","TELL ME ABOUT KISHAN NIDHI YOJANA?
","NA","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-23T11:12:38.403"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME MICRO NUTRIENT MANAGEMENT ","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-23T11:14:25.577"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-23T11:15:47.29"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN GRAM ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T11:27:05.467"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN SAMMAN NIDHI YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-23T11:40:44.853"
"NA","AGRICULTURE","Others","Others","Government Schemes","
FARMER QUIRY-INFORMATION ABOUT PM Kisan Samman Nidhi   SCHEME ","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T11:59:25.97"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME INSECT CONTROL IN MUSTARD ?","NA","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-23T12:47:09.07"
"NA","AGRICULTURE","Others","Others","Government Schemes","pm kisan sampada yojana","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-23T12:53:23.9"
"NA","AGRICULTURE","Cereals","Wheat","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN WHEAT ?
","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-23T12:54:37.907"
"NA","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","TELL ME INSECT CONTROL IN MUSTARD ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-23T13:33:33.127"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME PM KISAN SAMAN NEEDI ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T13:38:05.43"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T13:42:03.927"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T13:53:02.133"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T13:59:48.067"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT SUBSIDY ON REEPER ?","NA","RAJASTHAN","JHUNJHUNU","BUHANA","2019-02-23T14:14:57.673"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME PM-KISAN SCHEME ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T15:16:29.96"
"NA","HORTICULTURE","Condiments and Spices","Fenugreek","	Plant Protection	","TELL ME INSECT CONTROL IN  FENUGREEK ?","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-23T15:25:58.043"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-23T15:27:47.777"
"NA","AGRICULTURE","Cereals","Wheat","	Plant Protection	","TELL ME ABOUT THE CONTROL OF DISEASE IN WHEAT ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-23T15:31:31.873"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","SURAJGARH","2019-02-23T15:38:36.403"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-23T15:46:59.093"
"NA","HORTICULTURE","Fruits","Pomegranate","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN POMEGRANATE ?","NA","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-23T15:57:22.12"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T16:04:32.017"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT SUBSIDY ON GREEN HOUSE?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T17:07:19.147"
"NA","HORTICULTURE","Fruits","Acid Lime","Nutrient Management","TELL ME CONTROL OF FLOWER DROPING 
","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T17:11:39.953"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT KISHAN NIDHI YOJANA?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-23T18:46:49.713"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM- KISAN NIDI KISAN YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-23T18:47:34.94"
"NA","HORTICULTURE","Vegetables","Watermelon","Cultural Practices","TELL ME ABOUT VARIETY OF WATERMELON ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-23T20:25:16.727"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-23T20:27:18.627"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-23T20:43:33.753"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-23T20:54:23.003"
"NA","AGRICULTURE","Others","Others","Credit","TELL ME LOAN REBATE RELATED INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-23T21:43:00.833"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN GRAM ?
","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-24T08:58:53.18"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT MARKET RATE MUSTERD ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-24T09:23:21.46"
"NA","HORTICULTURE","Fruits","Citrus","Nutrient Management","TELL ME NUTRIENT MANAGEMENT  ?
","NA","RAJASTHAN","JHUNJHUNU","KHETRI","2019-02-24T10:12:45.45"
"NA","AGRICULTURE","Others","Others","Government Schemes","
tell me pm kisan samman nidhi yojana ","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-24T10:48:55.117"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","ALSISAR","2019-02-24T11:15:13.75"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM-KISAN SAMMAN NIDHI YOJANA ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-24T11:16:24.887"
"NA","HORTICULTURE","Vegetables","Watermelon","Seeds and Planting Material","TELL ME VARIETY OF WATER MELON ?
","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-24T11:25:26.56"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN  GRAM  ?
","NA","RAJASTHAN","JHUNJHUNU","NAWALGARH","2019-02-24T11:27:10.393"
"NA","AGRICULTURE","Others","Others","Government Schemes","tell me Under the PM- KISAN Scheme","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-24T11:28:54.963"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-24T11:40:33.95"
"NA","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN GRAM ?
","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-24T11:52:40.937"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME ABOUT PM KISAN SAMMAN NIDHI YOJNA ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-24T11:55:15.787"
"NA","AGRICULTURE","Others","Others","Weather","TELL ME ABOUT WEATHER INFORMATION ?","NA","RAJASTHAN","JHUNJHUNU","JHUNJHUNUN","2019-02-24T11:58:07.107"
"NA","HORTICULTURE","Vegetables","Onion","Nutrient Management","TELL ME NUTRIENT MANAGEMENT IN ONION ?","NA","RAJASTHAN","JHUNJHUNU","UDAIPURWATI","2019-02-24T12:15:01.86"
"NA","HORTICULTURE","Fruits","Pomegranate","Cultural Practices","TELL ME ABOUT   VARIETY OF POMEGRANATE  ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-24T13:22:08.693"
"NA","AGRICULTURE","Others","Others","Government Schemes","TELL ME PMKISAN SAMMAN NIDHI YOJANA ?","NA","RAJASTHAN","JHUNJHUNU","CHIRAWA","2019-02-24T13:32:39.773"
